date,day,month,year,2016,2017,shift,manana,tarde,noche,line,surimi_2,surimi_3,angurinas_1,angurinas_2,angurinas_3,chanquitos,muslitos,paella,rallado,tallarimis_2,tallarimis_3,totalEmp,staff,%staff,temp,%temp,staff_trained,%staff_trained,staff_untrained,%staff_untrained,temp_trained,%temp_trained,temp_untrained,%temp_untrained,idms,productionID,product,overweight,oee,disp,performance,quality, quality_head, quality_tail,intStockGen,intStockCon, m1, m2, ud1, ud2, rawMat, orgDec,orgEnvDec,prodMass, massBalance, prodMassPerMin, grossProductionTime, netProductionTime, lineDowntime,972527,Delta972527,972525,Delta972525,972524,Delta972524,911424,Delta911424,940128,Delta940128,931184,Delta931184,931702,Delta931702,931480,Delta931480,931713,Delta931713,931712,Delta931712,930942,Delta930942,931213,Delta931213,931735,Delta931735,931335,Delta931335,926381,Delta926381,975321,Delta975321,931464,Delta931464,975324,Delta975324,931544,Delta931544,433086,Delta433086,931605,Delta931605,931641,Delta931641,433121,Delta433121,931613,Delta931613,931422,Delta931422,970000,Delta970000,940129,Delta940129,930975,Delta930975,931387,Delta931387,940138,Delta940138,931707,Delta931707,931169,Delta931169,931679,Delta931679,970074,Delta970074,931162,Delta931162,931450,Delta931450,975261,Delta975261,433105,Delta433105,433100,Delta433100,940125,Delta940125,931278,Delta931278,433098,Delta433098,931507,Delta931507,640040,Delta640040,931170,Delta931170,990147,Delta990147,632899,Delta632899,931703,Delta931703,931571,Delta931571,931576,Delta931576,930918,Delta930918
26/4/2017,26,4,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,1,20,4,80,0,0,6,100,148,124865,931613,4.060629973,0.254318331,0.4877331,0.769230769,0.677858096,100,100,0,0,135.27,41.67,22,8,3309.3,10,0,3063.6,-245.7,10.06619272,480,304.3454545,175.6545455,0,0,0,0,0,0,4038,0,0,0,0,0,4788,-6256.8,8395,1095,0,0,20884.5,0,1093.5,0,10010,-800.8,5853,0,812,812,0,0,2219.7,0,28.8,-1107,3954,0,0,0,6120,2520,6285,0,0,0,1190,1190,1.8,-2192.4,269.92,107.52,0,0,0,0,2.5,-318.75,1762,-756,7771.5,0,0,0,28906.2,-712.8,37848.72,-4804.8,0,0,21664.8,-712.8,2856,0,7980,0,12790,0,10710,0,360,0,309686.4,9576,6045,0,4019.2,0,1957.5,585,40716,-1584,8535,1710,0,0,4248,3384,313.6,0,613.8,613.8,0,0
13/6/2016,13,6,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,10,90.90909091,1,9.090909091,7,70,3,30,1,100,0,0,74,111282,931278,0.1,0.366181476,0.732498017,0.769230769,0.649880148,100,98,0,0,237.68,237.68,25,26,12121.68,19,28,11880,-241.68,25.99114415,480,457.0787623,22.92123769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/11/2017,24,11,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,7,77.77777778,2,22.22222222,0,0,2,100,99,134698,931278,0.5,0.292945181,0.61183914,0.769230769,0.622432778,87.7,98,0,0,237.68,237.68,21,20,9744.88,100,120,9504,-240.88,24.89342091,480,381.7876231,98.21237693,0,0,0,0,1080,0,7518,-420,360,0,0,0,1512,144,7540,-720,0,0,23818.5,0,4239,2475,43682.8,6006,9228,0,0,0,11862,6414,2927.4,0,0,0,13938,0,0,0,3440,0,3505,-5,0,0,300,300,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,6399,0,0,0,73737,-1425.6,142833.6,4120.48,0,0,37589.4,-2138.4,7725,-714,8145,0,4130,0,7374,0,360,0,357926.4,16416,6040,0,1785.6,0,9255,4995,50964,0,19820,1100,1628,-6,0,0,1411.2,-313.6,0,-424.6,0,0
14/2/2017,14,2,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,8,88.88888889,1,11.11111111,2,100,0,0,90,121720,931170,0.6,0.318154467,0.600463567,0.769230769,0.688802502,100,95.3,0,0,237.67,237.67,18,19,8793.79,425,115,8568,-225.79,22.86694813,480,374.6892655,105.3107345,0,0,3745,0,0,0,15876,-420,0,0,0,0,5432.4,5432.4,21210,0,0,0,0,0,1363.5,0,22780.8,-400.4,6792,0,978,978,2028,0,2221.8,0,1081.8,1058.4,5718,0,0,0,2585,0,17495,0,97.2,97.2,0,0,2318.4,2318.4,0,0,0,0,0,0,0,0,756,-420,4725,0,0,0,29694.6,-3564,29542.24,2598.96,0,0,7171.2,0,9723,0,11265,0,15590,0,13590,0,0,0,403113.6,-12096,6045,0,3596.8,-6.4,12940.5,4642.5,51858,12672,20405,1885,2678.8,0,0,0,803.6,0,0,0,0,0
7/9/2017,7,9,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,6,54.54545455,5,45.45454545,5,83.33333333,1,16.66666667,4,80,1,20,96,131172,931278,1,0.286287336,0.573122904,0.769230769,0.64937823,100,90,0,0,237.68,237.68,20,20,9507.2,20,25,9288,-219.2,25.97107058,480,357.628692,122.371308,0,0,0,0,935,0,240,0,360,0,0,0,1368,-1465.2,7200,1440,0,-168,423,0,1084.5,-9,25107.6,0,2148,0,0,-276,48,0,1526.7,0,126,0,13203,0,0,0,5600,0,7660,5040,0,0,0,0,3.6,0,1.12,-515.2,0,0,0,0,0,0,0,0,6399,0,0,-2052,25347.6,-712.8,59244.64,-3792.88,0,0,3731.4,-8553.6,6645,0,0,0,5780,0,3510,0,360,0,114912,-11232,6040,0,3961.6,0,13612.5,2947.5,20634,-1584,7915,-5760,1730.7,0,0,-1296,854,0,0,0,0,0
8/7/2016,8,7,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,6,85.71428571,1,14.28571429,3,75,1,25,78,112366,931278,0.4,0.306476635,0.631216416,0.769230769,0.631193383,94.3,90,0,0,237.68,237.68,22,21,10220.24,47,205,10008,-212.24,25.40881563,480,393.8790436,86.1209564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/8/2016,24,8,2016,1,0,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,1,20,4,80,1,16.66666667,5,83.33333333,165,114694,931679,1.923076923,0.177381703,0.390428735,0.769230769,0.590623061,100,100,0,0,135.27,41.67,7,3,1071.9,0,0,866.32,-205.58,8.753033768,195,98.97368421,96.02631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/9/2016,28,9,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,8,72.72727273,3,27.27272727,6,75,2,25,3,100,0,0,80,115603,931278,0.8,0.31772716,0.665532926,0.769230769,0.6206234,96,77.5,0,0,237.68,237.68,23,23,10933.28,28,25,10728,-205.28,25.8323924,480,415.2925457,64.70745429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/9/2016,14,9,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,8,72.72727273,3,27.27272727,5,62.5,3,37.5,3,100,0,0,79,115282,433100,2,0.285180475,0.560126837,0.769230769,0.661876191,96.3,96.7,0,0,235.29,235.29,5,5,2352.9,65,0,2160,-192.9,21.9730452,135,98.30225989,36.69774011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/8/2016,22,8,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,2,28.57142857,5,71.42857143,1,25,3,75,164,114161,930975,0,0.170607279,0.272638754,0.769230769,0.813492063,0,0,0,0,135.27,41.67,3,1,447.48,0,0,256.25,-191.23,12.04985119,60,21.26582278,38.73417722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/11/2017,23,11,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,9,100,0,0,2,100,0,0,99,134697,931278,0.6,0.360633272,0.734404865,0.769230769,0.638371661,100,100,0,0,237.68,237.68,25,25,11884,23,120,11700,-184,25.53087663,480,458.2686357,21.73136428,0,0,0,0,1080,0,7938,-2100,360,0,0,0,1368,0,8260,-1440,0,0,23818.5,0,1764,0,37676.8,-907.2,9228,0,0,0,5448,0,2927.4,0,0,0,13938,0,0,0,3440,0,3510,-5205,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,6399,0,0,0,75162.6,-2851.2,138713.12,-436.8,0,0,39727.8,-3564,8439,-714,8145,0,4130,0,7374,0,360,0,341510.4,20736,6040,0,1785.6,-896,4260,3600,50964,-5544,18720,6120,1634,0,0,0,1724.8,0,424.6,424.6,0,0
28/9/2017,28,9,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,6,85.71428571,1,14.28571429,2,50,2,50,98,131983,931278,0.9,0.324015124,0.63175962,0.769230769,0.6667404,100,96,0,0,237.68,237.68,22,23,10695.6,100,20,10512,-183.6,26.66544888,480,394.2180028,85.78199719,0,0,0,0,935,0,11436,5556,360,0,0,-6,684,-4122,13880,6495,0,0,4999.5,-2448,1678.5,0,44444.4,3497.2,12009,0,0,-1006,5472,0,3471.3,1944.6,5.4,-18,12510,0,0,0,4320,0,9395,0,0,0,0,0,3.6,0,54.88,-617.12,0,0,0,0,0,0,0,0,4239,0,0,0,33782.4,0,64726.48,1179.36,0,0,20433.6,0,7008,-714,4160,0,8960,0,2070,-720,360,0,152755.2,12960,6040,0,1708.8,-896,13050,-2962.5,46494,0,21575,0,1148.2,-923.2,0,-2599.2,540.4,0,0,-828.3,0,0
20/12/2016,20,12,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,10,90.90909091,1,9.090909091,9,90,1,10,1,100,0,0,90,120085,931641,3,0.231711001,0.683760684,0.769230769,0.440540541,90,93,0,144,237.34,237.34,1,1,474.68,0,0,293.4,-181.28,7.335,45,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/8/2016,22,8,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,8,72.72727273,3,27.27272727,4,50,4,50,3,100,0,0,79,114534,931170,2.6,0.363129804,0.682669371,0.769230769,0.691504213,100,98,0,0,237.67,237.67,10,10,4753.4,151,96,4584,-169.4,22.95663983,225,199.680791,25.31920904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2017,1,12,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,11,100,0,0,10,90.90909091,1,9.090909091,0,0,0,0,99,135115,931278,0.8,0.295164463,0.604232031,0.769230769,0.635043794,100,98.7,0,0,237.68,237.68,20,21,9744.88,90,20,9576,-168.88,25.39778272,480,377.0407876,102.9592124,0,0,0,0,1080,0,11436,0,360,0,0,0,0,0,10910,-2160,0,0,23805,0,3699,-256.5,43433.6,-5205.2,9228,0,0,0,7914,-6414,2927.4,0,23.4,-176.4,13935,0,0,0,3440,0,20900,7560,0,0,430,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,5679,0,0,0,65896.2,-4276.8,137766.72,-1747.2,0,0,17350.2,-12830.4,7011,0,8145,0,4130,0,6654,0,360,0,414345.6,9763.2,6040,0,1337.6,0,19807.5,450,45420,-3960,24100,0,666,0,0,0,1411.2,0,0,0,0,0
12/12/2016,12,12,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,8,88.88888889,1,11.11111111,1,50,1,50,87,119008,931169,3.4,0.361299057,0.731763226,0.769230769,0.641858947,100,97,0,0,235.29,235.29,19,19,8941.02,140,0,8791.2,-149.82,19.25275968,480,456.6202532,23.37974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2017,24,1,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,8,72.72727273,3,27.27272727,7,87.5,1,12.5,2,66.66666667,1,33.33333333,88,120980,931278,0.4,0.361742913,0.734893974,0.769230769,0.639909706,100,95,0,0,237.68,237.68,25,25,11884,30,0,11736,-148,25.5923888,480,458.5738397,21.42616034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/2/2017,14,2,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,6,54.54545455,5,45.45454545,1,16.66666667,5,83.33333333,1,20,4,80,191,122103,930975,6.436477202,0.055759452,0.297306069,0.769230769,0.243813683,100,80,0,0,135.27,41.67,2,1,312.21,0,0,167.5,-144.71,3.611490175,120,46.37974684,73.62025316,0,0,3745,0,0,0,15876,-420,0,0,0,0,5432.4,5432.4,21210,0,0,0,0,0,1363.5,0,22780.8,-400.4,6792,0,978,978,2028,0,2221.8,0,1081.8,1058.4,5718,0,0,0,2585,0,17495,0,97.2,97.2,0,0,2318.4,2318.4,0,0,0,0,0,0,0,0,756,-420,4725,0,0,0,29694.6,-3564,29542.24,2598.96,0,0,7171.2,0,9723,0,11265,0,15590,0,13590,0,0,0,403113.6,-12096,6045,0,3596.8,-6.4,12940.5,4642.5,51858,12672,20405,1885,2678.8,0,0,0,803.6,0,0,0,0,0
22/8/2016,22,8,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,2,28.57142857,5,71.42857143,1,25,3,75,164,114531,930918,0,0.230111769,0.505827506,0.769230769,0.591397849,0,0,0,0,135.27,41.67,3,2,489.15,0,0,346.5,-142.65,8.782258065,60,39.45454545,20.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/6/2016,13,6,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,2,28.57142857,5,71.42857143,0,0,4,100,158,111920,930918,2.222222222,0.117147809,0.27972028,0.769230769,0.544444444,100,100,0,0,135.27,41.67,2,1,312.21,0,0,176.4,-135.81,8.085,60,21.81818182,38.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/9/2017,15,9,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,11,3,27.27272727,8,72.72727273,1,33.33333333,2,66.66666667,1,12.5,7,87.5,149,132124,931679,1.497989435,0.350617668,0.752699055,0.769230769,0.605558046,100,90,8,0,135.27,41.67,30,7,4349.79,50,0,4215.12,-134.67,8.974370238,480,469.6842105,10.31578947,0,0,0,0,935,0,5934,0,360,0,0,0,0,-2487.6,12425,6665,0,-145.6,418.5,0,778.5,0,22722,-800.8,2148,0,0,-712,4590,4542,1526.7,0,5.4,0,9243,0,0,0,4320,-360,5140,-1800,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,5679,0,0,-468,16081.2,-2138.4,65068.64,-6107.92,0,0,0,0,5931,0,0,0,4100,-840,2790,0,360,0,197424,16848,6040,0,3052.8,0,7485,-3420,12708,-3168,6475,0,376,0,0,0,540.4,0,0,0,0,0
11/7/2016,11,7,2016,1,0,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,4,36.36363636,7,63.63636364,0,0,4,100,2,28.57142857,5,71.42857143,159,112995,931613,4.43932333,0.200824816,0.395804196,0.769230769,0.659599529,95,100,0,0,135.27,41.67,9,3,1342.44,30,0,1209.6,-132.84,9.795053004,240,123.4909091,116.5090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2016,12,9,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,6,54.54545455,5,45.45454545,6,100,0,0,3,60,2,40,85,115493,931641,5.4,0.298972283,0.728744939,0.769230769,0.533333333,100,100,0,0,237.34,237.34,1,0,237.34,0,0,108,-129.34,6,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2016,6,9,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,1,20,4,80,1,16.66666667,5,83.33333333,166,115192,931613,2.237449646,0.292630446,0.716083916,0.769230769,0.53125,100,90,0,0,135.27,41.67,2,1,312.21,0,0,183.6,-128.61,7.8890625,25,23.27272727,1.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2016,16,9,2016,1,0,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,10,90.90909091,1,9.090909091,8,80,2,20,1,100,0,0,79,115809,972525,4,0.066096516,0.362433,0.769230769,0.237079601,100,95,0,0,237.67,237.67,2,3,1188.35,0,0,1060,-128.35,18.74793905,120,56.53954802,63.46045198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/9/2016,26,9,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,9,81.81818182,2,18.18181818,9,100,0,0,2,100,0,0,87,115744,931641,2.6,0.234792899,0.867692308,0.769230769,0.35177305,100,88.3,0,0,237.34,237.34,1,0,237.34,0,0,111.6,-125.74,5.119266055,25,21.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2016,8,8,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,3,42.85714286,4,57.14285714,1,25,3,75,163,113545,931464,3.888888889,0.080688542,0.190472028,0.769230769,0.550711335,90,0,0,0,135.27,41.67,3,1,447.48,46,0,324,-123.48,8.178063332,160,39.61818182,120.3818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2017,10,5,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,5,71.42857143,2,28.57142857,1,25,3,75,93,125946,931278,0.8,0.304041589,0.593239479,0.769230769,0.66626393,98,100,0,0,237.68,237.68,20,22,9982.56,71,168,9864,-118.56,26.64639303,480,370.1814346,109.8185654,0,0,0,0,0,0,2712,0,0,0,0,0,1368,-7714.8,11775,-360,0,0,13756.5,0,796.5,0,16340.8,0,3003,0,0,-742,6270,0,1526.7,0,180,-277.2,6474,0,0,0,6120,0,4485,0,0,-59.4,0,0,5747.4,5560.2,1.12,0,0,0,0,0,2.5,0,348,-756,6331.5,0,0,0,12490.2,-712.8,39472.16,-3057.6,0,0,15962.4,0,1428,0,7980,0,11950,0,9990,0,360,0,360288,16401.6,6045,0,3123.2,0,12555,982.5,26460,-792,20750,0,2272,0,4334.4,3996,1338.4,0,400.4,400.4,0,0
27/6/2017,27,6,2017,0,1,tarde,0,1,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,11,5,45.45454545,6,54.54545455,5,100,0,0,4,66.66666667,2,33.33333333,102,128586,931703,6,0.268770546,0.638119658,0.769230769,0.547548888,95,56,0,0,237.34,237.34,8,8,3797.44,258,20,3679.2,-118.24,24.63969997,180,149.32,30.68,0,0,0,0,940,0,5934,-420,360,0,210,0,0,-684,15675,0,0,0,20628,0,2011.5,0,6549.2,-400.4,16059,0,0,0,4638,-324,1526.7,0,606.6,563.4,26046,0,0,0,6120,1800,19970,0,0,0,0,0,2118.6,1512,1.12,-134.4,0,0,0,0,78.75,71.25,0,0,7686,0,0,0,22825.8,-4276.8,35919.52,-873.6,0,0,20779.2,0,4161,0,6720,0,8930,0,6390,-720,360,0,140904,475.2,6045,0,4556.8,0,6982.5,0,9798,-2376,15825,4320,1045.8,0,0,0,84,-313.6,0,0,185.85,185.85
18/7/2016,18,7,2016,1,0,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,11,7,63.63636364,4,36.36363636,6,85.71428571,1,14.28571429,2,50,2,50,78,112881,931278,1,0.326234406,0.660197807,0.769230769,0.642390391,98,90,0,0,237.68,237.68,23,22,10695.6,69,0,10584,-111.6,25.69160072,480,411.9634318,68.03656821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2017,2,10,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,11,6,54.54545455,5,45.45454545,0,0,6,100,1,20,4,80,208,132888,931464,6.666666667,0.095630865,0.27972028,0.769230769,0.444444444,100,80,0,0,135.27,41.67,1,1,176.94,120,0,72,-104.94,6.6,30,10.90909091,19.09090909,0,0,0,0,935,0,11016,0,360,0,138,138,0,0,13880,0,0,0,4999.5,0,1678.5,0,45808,-487.2,12009,0,0,0,5472,0,3471.3,0,5.4,0,12510,0,0,0,4320,0,9395,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,4239,0,0,0,30218.4,-3564,70004.48,8422.96,0,0,20433.6,0,7008,0,4150,0,8960,0,2070,0,360,0,207856.8,35287.2,6040,0,1708.8,0,18954.5,3789.5,46494,0,17440,-4135,2594,706.2,0,0,540.4,0,0,0,0,0
